ecole,auteur,date,note,contenu,url
Etablissement Ecole Nationale Superieure Des Mines De Nancy 5518,VictorSem73,05/07/2017,5.0,Très bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-des-mines-de-nancy-5518.html
Telecom Paris,Antoine,01/06/2025,5.0,"Télécom Paris est une école prestigieuse avec un excellent niveau d'enseignement. Elle forme à des secteurs en pleine expansion. La vie associative y est extrêmement riche et permet l'épanouissement de chacun. L'école possède de nombreux liens avec les entreprises ce qui permet d'accompagner et d'informer les élèves tout au long de leur parcours (conférences, lunch meetings, etc.). La communauté alumni est soudée et dynamique. Aussi, il existe également de nombreuses opportunités de formation à l'international.Enfin, l'insertion professionnelle est particulièrement bonne.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/telecom-paris.html
Telecom Paris,Robert Mislet,31/01/2025,5.0,École de prestige dans les domaines du numérique et de l'information,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/telecom-paris.html
Telecom Paris,Aymen,08/10/2023,5.0,La meilleure école du numérique par excellence ! Solide formation en adéquation avec les besoins de l'entreprise et à la pointe de la recherche et de l'innovation ! Je recommande vivement !,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/telecom-paris.html
Telecom Paris,tomgentil,09/02/2023,4.8,Bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/telecom-paris.html
Telecom Paris,srh75,02/05/2021,1.8,Très mauvaise expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/telecom-paris.html
Telecom Paris,Eleve,30/07/2019,4.5,Bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/telecom-paris.html
Telecom Paris,2001vj,23/03/2018,4.8,Bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/telecom-paris.html
Telecom Paris,Imanita,09/12/2017,4.8,Bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/telecom-paris.html
Telecom Paris,Beben,23/04/2017,4.3,"Après avoir hésité à faire 5/2 n'ayant pas eu l'X, je ne regrette pas mon choix. J'étudie actuellement la data science, (malgré une PSI), et je n'aurais jamais découvert ce métier ailleurs. J'ai été accepté en DD à HEC et à l'imperial college of London... c'est vraiment l'endroit où être en cese temps de mutation numérique.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/telecom-paris.html
Etablissement Ecole Centrale De Nantes 5166,Jorge,10/01/2025,4.8,"Étant étudiant en double diplôme à l'École Centrale de Nantes, le bilan a été très positif, que ce soit dans le domaine de l'enseignement ou des services. Sa proximité avec le centre-ville, les autres écoles/facultés (Nantes Université, qui offrent divers services), ainsi que le réseau Centrale Nantes Alumni, ont été des point à tenir en compte pour ma vie sur le campus. Je me suis senti accompagné tout au long de mes études dans cet établissement.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-nantes-5166.html
Etablissement Ecole Centrale De Nantes 5166,Sacha,15/10/2024,4.5,"Les formations de spécialisation (2a/3a) sont très intéressantes ! Les enseignants/chercheurs sont à la pointe de l'actualité et donnent plaisir d'apprendre.Le tronc commun choque toujours les nouveaux, habitués aux cours style CPGE, mais moi je les ai tout de même trouvé assez intéressants (mais pas aussi passionnants que les options de spécialisation)Il y a beaucoup d'assos, beaucoup de vie sociale si on s'y prête (pas trop mon cas)",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-nantes-5166.html
Etablissement Ecole Centrale De Nantes 5166,mk,28/09/2021,5.0,Parfaite,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-nantes-5166.html
Etablissement Ecole Centrale De Nantes 5166,M,28/09/2021,5.0,Bonjour,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-nantes-5166.html
Etablissement Ecole Centrale De Nantes 5166,jb,10/04/2020,5.0,Très bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-nantes-5166.html
Etablissement Ecole Centrale De Nantes 5166,Jos44,20/10/2019,4.8,"Ecole qui monte dans les classements, et ça n'est pas par hasard ! Hormis les locaux vieillissants qui se renouvellent doucement et une administration peu flexible, ce n'est que du positif. Une formation totalement axée sur le développement d'une carrière professionnelle propre à chacun avec de nombreuses opportunités à l'international. Gros points positifs :- Les options dès la seconde année, avec des professeurs d'un niveau remarquable (notamment en option aéronautique) malgré un manque de pédagogie pour certains.- De nombreux stages, 1 mois en première année, 5 mois en seconde et 6 mois en dernière.- Un cadre idéal, au bord de l'Erdre, à 10min du centre-ville.Petit point qui pourrait être amélioré : proposer une option répartie sur les deuxième et troisième années plutôt que d'obliger les étudiants à en sélectionner 2 distinctes.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-nantes-5166.html
Etablissement Ecole Centrale De Nantes 5166,Anaïs,01/05/2019,5.0,"Super école, brillants professeurs et de très nombreuses opportunités à la sortie dans tous les secteurs et dans les meilleures entreprises au monde. Ambiance géniale et cadre idéal!",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-nantes-5166.html
Etablissement Ecole Centrale De Nantes 5166,Gams77,06/12/2018,5.0,Très bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-nantes-5166.html
Etablissement Ecole Centrale De Lyon 6367,Henry,08/02/2025,5.0,"Excellent cursus d ingénieur généraliste, ecole tres ouverte sur l entrepreneuriat et l international.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-lyon-6367.html
Etablissement Ecole Centrale De Lyon 6367,Manu,18/01/2024,5.0,Excellente formation,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-lyon-6367.html
Etablissement Ecole Centrale De Lyon 6367,ZykLaStr,22/02/2023,5.0,Très bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-lyon-6367.html
Etablissement Ecole Centrale De Lyon 6367,Flack,14/02/2023,5.0,Excellente école.,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-lyon-6367.html
Etablissement Ecole Centrale De Lyon 6367,Grégoire G,12/03/2021,5.0,"Sortie de l'école depuis 2 ans, aucun regret : panel de formations très très large, ouverture sur l'étranger ++, excellent niveau scientifique ( nécessité de bosser ++, ce n'est pas une école de commerce !), nombreux double diplômes ( le dernier en date médecin/ingé, incroyable !), vie associative riche, Lyon ville sympa, taille correcte pour un parisien, dynamique, proche mer et montage. Ne pas douter, école de haut niveau, qui va s'affirmer dans les années à venir!",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-lyon-6367.html
Etablissement Ecole Centrale De Lyon 6367,LoicB,15/09/2019,5.0,"Ecole de haut niveau, ouverte sur le monde et sur les défis à venir. Programme scientifique solide, une obligation de mobilité qui devrait je pense être renforcée, un panel de sujets traités, excellente ambiance à Ecully, une ville lyonnaise dynamique et ambitieuse.A l'inverse de certaines écoles vieillissantes françaises vivant sur leurs acquis et sur des secteurs du siècle passé, l'ECL se pose les bonnes questions et prépare ses élèves aux révolutions à venir. La technologie, la science et la data seront partout, l'ingénieur sera le pivot de la société à venir.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-lyon-6367.html
Etablissement Ecole Centrale De Lyon 6367,Anass,02/05/2019,5.0,Un cursus généraliste de qualité. Un programme bien équilibré entre théorie et pratique. L'école offre à ses étudiants tous les moyens pour s'épanouir. Il suffit de bouger.,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-lyon-6367.html
Etablissement Ecole Centrale De Lyon 6367,JBhubert,14/06/2018,4.5,"Cette école (5ème au classement étudiant 2018) mérite tout à fait sa place dans l'élite des écoles ingénieurs françaises. C'est bien simple, peu importe ce que vous voulez faire, ce diplôme vous en ouvrira les portes. J'ai des amis qui se lancent en Audit, Conseil, Finance de marché et entreprise, Conseil Stratégique, Conseil Financier, Ingénieurie des matériaux, Physiques, recherche en math ....Au delà de l'ambiance magistrale de cette école, il n'y a pas de superlatif assez important pour décrire les débouchées possibles !",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-lyon-6367.html
Etablissement Ecole Centrale De Lyon 6367,Brice T,21/04/2018,5.0,"Voila 6 ans que je suis sorti de cette bonne école. Je travaille actuellement pour un géant français de la pétrochimie, poste intéressant, bien rémunéré qui me fait voyager. J'en suis très satisfait. Avec le recul, peu de choses à reprocher à cette école qui fait très bien la transition entre le monde éducation et le monde professionnel. Une école qui permet de faire ce que vous aimez, et de vous épanouir.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-lyon-6367.html
Etablissement Ecole Centrale De Lyon 6367,Vincent L,03/03/2018,5.0,"Superbe école, de très haut niveau, excellentes exigences et ressources scientifiques, bien reconnue sur le marché du travail. Grande polyvalence. Le petit plus: Lyon est une ville très sympa et dynamique.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-lyon-6367.html
Etablissement Ecole Centrale De Lyon 6367,Eulalie,27/12/2017,5.0,"Une vraie grande école. formation scientifique solide, labos à la pointe, grande ouverture, nombreux doubles diplômes pour tous les gouts, Lyon superbe ville, du boulot assuré à la sortie. Seul hic il faut bosser dur pour la mériter mais elle vaut largement le coup !",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-lyon-6367.html
Etablissement Ecole Centrale De Lyon 6367,BarreAdelie,17/12/2017,4.5,Bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-lyon-6367.html
Etablissement Ecole Centrale De Lyon 6367,FabienBajard,17/12/2017,5.0,"Excellente école d'ingénieur, qui délivre une formation complète grâce à sa partie de tronc commun qui permet d'obtenir des bases solides dans des domaines variés, et grâce à sa partie de spécialisation qui permet de s'orienter vers ses domaines d'intérêts. Les infrastructures sont très correctes. La qualité de la vie étudiante et de la vie associative est exceptionnelle, et fait partie intégrante de la formation humaine de l'Ecole.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-lyon-6367.html
Etablissement Ecole Centrale De Lyon 6367,Paccio,10/12/2017,5.0,"Excellente formation, ainsi qu'un ensemble associatif et une ambiance qui permettent aux étudiants de s'épanouir pleinement.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-lyon-6367.html
Etablissement Ecole Centrale De Lyon 6367,aLechat,06/12/2017,4.8,Bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-lyon-6367.html
Etablissement Ecole Centrale De Lyon 6367,Elfwine,27/01/2017,4.8,"Centrale Lyon offre un enseignement de qualité et des débouchés dans de nombreux secteurs. Engagée dans de nombreux projets locaux avec les acteurs environnants (programme IDEA, FabLab, double diplome EMLyon...) elle brille aussi à l'étranger en s'impliquant dans les projets tels que Centrale Pekin, Casblanca... et possède de nombreux partenariats (près de 180) avec des établissements internationnaux (Imperial College, University of California ...). Acteur de la recherche à l'internationnal, l'école possède 6 laboratoires sur le campus et est tutelle de 9 laboratoires à l'internationnal. Enfin la vie étudiante avec des dizaines d'associations permet de s'épanouir pleinement et de trouver sa propre voie.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-centrale-de-lyon-6367.html
Etablissement Ecole Nationale Superieure Des Mines De Paris 6922,Cornichon,09/02/2023,2.5,Mauvaise expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-des-mines-de-paris-6922.html
Etablissement Ecole Nationale Superieure Des Mines De Paris 6922,Un 3A,08/01/2021,4.5,Ecole d'exception placée idéalement à proximité du Panthéon. Le cadre est parfait grâce à son jardin qui n'est rien d'autre qu'une partie du jardin du Luxembourg.,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-des-mines-de-paris-6922.html
Etablissement Ecole Nationale Superieure Des Mines De Paris 6922,Hubert13,10/04/2020,5.0,Très bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-des-mines-de-paris-6922.html
